brand,post_url,comment_text,commenter_username,comment_likes
veekeejames_official,https://www.instagram.com/p/DYKgiActfDM/,You ate it and left no crumbs ❤️❤️🔥🔥🔥🔥🔥🔥,datovahair,0.0
veekeejames_official,https://www.instagram.com/p/DYKgiActfDM/,Wow that’s some work,wheetz56,0.0
veekeejames_official,https://www.instagram.com/p/DTD414-jUEH/,Omg this dress is breathtaking 🥰,shakeanichole,0.0
veekeejames_official,https://www.instagram.com/p/DTD414-jUEH/,Sublime,maiv_lens,0.0
veekeejames_official,https://www.instagram.com/p/DTD414-jUEH/,❤️❤️,officialveekysglam,0.0
veekeejames_official,https://www.instagram.com/p/DTD414-jUEH/,This is so beautiful 😍❤️,oyinkingrace,0.0
veekeejames_official,https://www.instagram.com/p/DTD414-jUEH/,This absolutely beautiful,the_fabulous_biashara,0.0
veekeejames_official,https://www.instagram.com/p/DTD414-jUEH/,❤️❤️❤️,maritu_kamara_,0.0
veekeejames_official,https://www.instagram.com/p/DTD414-jUEH/,WOW this dress😍😍😍,belletaraa,0.0
veekeejames_official,https://www.instagram.com/p/DTD414-jUEH/,😍😍😍😍,okotelha_01,0.0
veekeejames_official,https://www.instagram.com/p/DTD414-jUEH/,Beautiful et elegant💐Am wearing this soon🙏✨,nickilov._,0.0
veekeejames_official,https://www.instagram.com/p/DTD414-jUEH/,Priceless!🔥🤍🔥,feliciafrempong.gh,0.0
veekeejames_official,https://www.instagram.com/p/C61Vd8Oo_XB/,Met gala theme should either be Veekee James or Africa magic,leashplenty,0.0
veekeejames_official,https://www.instagram.com/p/C61Vd8Oo_XB/,Only one Veekee James🙌🔥,sleeknaturalleskincare.ng,0.0
veekeejames_official,https://www.instagram.com/p/C61Vd8Oo_XB/,🔥🔥,tiwars_signature,0.0
veekeejames_official,https://www.instagram.com/p/C61Vd8Oo_XB/,Amazing outfit,styledbyaden,1.0
veekeejames_official,https://www.instagram.com/p/C61Vd8Oo_XB/,Beyond this world,jozeest,1.0
veekeejames_official,https://www.instagram.com/p/C61Vd8Oo_XB/,How much is to ship a big dress to San Diego California USA?.dm me,maya.y2k.angel,0.0
veekeejames_official,https://www.instagram.com/p/C61Vd8Oo_XB/,👏👏👏 Work of creativity,globaefashion_wd,3.0
veekeejames_official,https://www.instagram.com/p/C61Vd8Oo_XB/,"I want to definitely be an amazing designer like you, 🙏🏼 I get inspired every single day, much love from 🇹🇿 Tanzania",asteria_grandeur_ready_to_wear,5.0
veekeejames_official,https://www.instagram.com/p/C61Vd8Oo_XB/,😍😍😍,firstlady_nj,1.0
veekeejames_official,https://www.instagram.com/p/C61Vd8Oo_XB/,Your hands are blessed Veekee,uti_jesusbabygirl,6.0
pithafrica,https://www.instagram.com/p/DPi5nwvCBL1/,@_laboomz 🔥🔥🔥🔥 edit as usual,yu_kthegreat,1.0
pithafrica,https://www.instagram.com/p/DPi5nwvCBL1/,@_laboomz,yu_kthegreat,1.0
pithafrica,https://www.instagram.com/p/DPi5nwvCBL1/,🔥🔥🔥🔥❤️,oceandion,0.0
pithafrica,https://www.instagram.com/p/DPi5nwvCBL1/,🔥🔥🔥,rector_rzl,0.0
pithafrica,https://www.instagram.com/p/DPi5nwvCBL1/,🔥🔥🔥,artbychibu,0.0
pithafrica,https://www.instagram.com/p/DPi5nwvCBL1/,🙌 we pull up👏,walistic_2017,0.0
pithafrica,https://www.instagram.com/p/DPi5nwvCBL1/,🔥🔥🔥🔥,osi.one,0.0
pithafrica,https://www.instagram.com/p/DPi5nwvCBL1/,Dzaam this be Iconic af❤️❤️,stylarjam_hope,1.0
pithafrica,https://www.instagram.com/p/DPi5nwvCBL1/,🔥🔥🔥,uduak_,0.0
pithafrica,https://www.instagram.com/p/DPi5nwvCBL1/,Art🤍,iamshayhun,0.0
veekeejames_official,https://www.instagram.com/p/DR2gdOADXui/,Heavenly ❤️❤️❤️❤️,gentlemanuche,0.0
veekeejames_official,https://www.instagram.com/p/DR2gdOADXui/,STUNNING,cierrab_magic,0.0
veekeejames_official,https://www.instagram.com/p/DR2gdOADXui/,🥹💜😍,starr.gxrll,0.0
veekeejames_official,https://www.instagram.com/p/DR2gdOADXui/,🙌🙌🙌🙌,tthee_nuu_,0.0
veekeejames_official,https://www.instagram.com/p/DR2gdOADXui/,❤️,zarahaliyu80,0.0
veekeejames_official,https://www.instagram.com/p/DR2gdOADXui/,😍😍😍😍😍😍,happiness_umo_umo,0.0
veekeejames_official,https://www.instagram.com/p/DR2gdOADXui/,This is next level premium job🔥,junior_veekee_james,0.0
veekeejames_official,https://www.instagram.com/p/DR2gdOADXui/,So beautiful goodness 😍,_ruona___,0.0
veekeejames_official,https://www.instagram.com/p/DR2gdOADXui/,🔥 🔥,light__glam,0.0
veekeejames_official,https://www.instagram.com/p/DR2gdOADXui/,This is a great masterpiece 💯❤️,symply_soma_,1.0
veekeejames_official,https://www.instagram.com/p/DSxlzHRjYUJ/,"This gal can create, we need this pieces in future. The museum  for this dresses pleass we want our kids to one day to visit this museum  please , Instagram  isn't  enough  please 🙌🙌",suriah91,0.0
veekeejames_official,https://www.instagram.com/p/DSxlzHRjYUJ/,🔥🔥🔥🔥,chaneltheestylist,0.0
veekeejames_official,https://www.instagram.com/p/DSxlzHRjYUJ/,🔥🔥🔥,cocobbean1414,0.0
veekeejames_official,https://www.instagram.com/p/DSxlzHRjYUJ/,If anyone knows. How much can this be so i start saving,mrscutie_2002,0.0
veekeejames_official,https://www.instagram.com/p/DSxlzHRjYUJ/,Veekee you are totally blessed!! The skill and time you put into your work is admirable!! Keep doing what you do!! May you and your team be inspired and uplift the Industry! ❤️From your birthday Mate and colleague Designer from Sierra Leone!! LOve your designs!!!👌🎉💃🏾,jenmason11,0.0
veekeejames_official,https://www.instagram.com/p/DSxlzHRjYUJ/,🔥🔥🔥😍👏,mzz_perfecta,0.0
veekeejames_official,https://www.instagram.com/p/DSxlzHRjYUJ/,😍😍😍😍,bambam_butterfly,0.0
veekeejames_official,https://www.instagram.com/p/DSxlzHRjYUJ/,I legit shouted Jesus😱😍BEAUTIFUL,rita_ifunanyaa,0.0
veekeejames_official,https://www.instagram.com/p/DSxlzHRjYUJ/,Jessssssus peeeeeessss 🙌,yaniquethomas,0.0
veekeejames_official,https://www.instagram.com/p/DSxlzHRjYUJ/,👏👏👏veekee ur too good abeg 💯,estytomzy,0.0
veekeejames_official,https://www.instagram.com/p/C2FbMykI-Ud/,🔥,_o.l.u.y.e.m.i.s.i,0.0
veekeejames_official,https://www.instagram.com/p/C2FbMykI-Ud/,Absolutely gorgeous! 😍😍😍😍,favoredfoods_bytft,0.0
veekeejames_official,https://www.instagram.com/p/C2FbMykI-Ud/,❤️,temi_ero,0.0
veekeejames_official,https://www.instagram.com/p/C2FbMykI-Ud/,Deeeeemmm,zarash_menu,0.0
veekeejames_official,https://www.instagram.com/p/C2FbMykI-Ud/,Nice,emeraldstitchesbyjane,0.0
veekeejames_official,https://www.instagram.com/p/C2FbMykI-Ud/,🔥🔥🔥🔥🔥🔥,georjina_sango,1.0
veekeejames_official,https://www.instagram.com/p/C2FbMykI-Ud/,Amazingly stunning 🔥🔥🔥🔥,kammys_perfect_bedding,1.0
veekeejames_official,https://www.instagram.com/p/C2FbMykI-Ud/,You need to do my weeding grown father lord from my mouth to you i love you @veekeejames_official ❤️❤️❤️❤️❤️❤️,prettyamaya128,3.0
veekeejames_official,https://www.instagram.com/p/C2FbMykI-Ud/,🔥🔥🔥🔥🔥,rtwby_temmy,1.0
veekeejames_official,https://www.instagram.com/p/C2FbMykI-Ud/,🥹😢😢,real_aweni,0.0
officialosas,https://www.instagram.com/p/DYH8UTGstWM/,❤️❤️❤️❤️❤️❤️❤️🙌🙌,gloriaboneth,0.0
officialosas,https://www.instagram.com/p/DYH8UTGstWM/,Ate and left no crumbs 👏🏾,dedoyin_b,0.0
officialosas,https://www.instagram.com/p/DYH8UTGstWM/,❤️❤️,berangerluxury,0.0
officialosas,https://www.instagram.com/p/DYH8UTGstWM/,😩 if only 😍,ima_b_mi,0.0
officialosas,https://www.instagram.com/p/DYH8UTGstWM/,😍😍😍😍,themissy_frosh,0.0
officialosas,https://www.instagram.com/p/DYH8UTGstWM/,Omg this so stunning 😍 🔥🔥🔥🔥👏,daisyafonso,0.0
officialosas,https://www.instagram.com/p/DYH8UTGstWM/,🔥🔥🔥🙌,lord_0f_demons,0.0
officialosas,https://www.instagram.com/p/DYH8UTGstWM/,Sooo beautiful😍😍,aisosaa_a,0.0
officialosas,https://www.instagram.com/p/DYH8UTGstWM/,😍😍🔥,christiankalu_,0.0
officialosas,https://www.instagram.com/p/DYH8UTGstWM/,QUEEN 🔥🔥🔥,_judex_avier,0.0
